fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2022-03-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,4","3,0","10,1",07:07,"14,6",12:31,69.0,90.0,07:20,54.0,13:20
2022-03-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","2,4","9,8",Varias,"14,5",14:21,72.0,85.0,11:20,61.0,16:10
2022-03-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","0,0","10,5",02:09,"13,8",12:22,66.0,77.0,19:10,51.0,12:10
2022-03-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,8","0,0","11,8",04:46,"15,9",12:34,63.0,82.0,18:50,46.0,13:10
2022-03-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,2","1,0","12,3",05:16,"14,1",14:42,66.0,78.0,12:00,55.0,17:50
2022-03-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,0","0,0","12,5",01:35,"19,4",11:28,59.0,72.0,20:00,40.0,11:50
2022-03-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,3","0,0","12,1",04:46,"18,5",11:18,53.0,85.0,23:10,36.0,11:00
2022-03-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,4","1,2","11,6",06:00,"15,3",Varias,72.0,86.0,12:00,56.0,07:50
2022-03-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,0","10,2","11,2",07:50,"14,8",13:59,78.0,91.0,Varias,53.0,03:20
2022-03-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,6","3,8","11,0",21:46,"16,2",14:55,80.0,91.0,Varias,65.0,15:20
2022-04-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,9","0,0","7,5",23:59,"16,3",15:01,21.0,84.0,00:00,3.0,15:30
2022-04-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,0","0,0","4,9",05:32,"17,1",15:21,40.0,59.0,05:20,10.0,15:30
2022-04-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"8,0","0,8","7,0",05:24,"9,0",09:36,57.0,74.0,12:50,26.0,03:40
2022-04-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,6","0,0","5,7",05:06,"13,5",15:56,52.0,69.0,01:00,36.0,12:40
2022-04-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","8,0",06:00,"15,2",Varias,49.0,60.0,06:00,34.0,08:50
2022-04-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,0","10,9",00:53,"17,9",13:52,49.0,73.0,23:40,31.0,Varias
2022-04-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,5","0,0","9,4",05:21,"23,6",13:12,40.0,76.0,00:20,24.0,13:10
2022-04-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8","0,0","14,0",03:13,"25,6",15:03,38.0,75.0,00:40,15.0,14:50
2022-04-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,7","0,0","13,6",Varias,"19,8",00:01,63.0,75.0,09:30,34.0,00:00
2022-04-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,1","0,0","12,8",03:46,"17,4",13:23,64.0,76.0,Varias,55.0,10:40
2022-04-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","11,6",05:20,"17,5",11:56,75.0,85.0,04:50,66.0,11:40
2022-04-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,7","0,8","13,9",22:16,"15,5",11:41,79.0,90.0,22:10,73.0,03:30
2022-04-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,7","5,6","13,3",23:32,"14,1",03:29,90.0,95.0,Varias,72.0,23:59
2022-04-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,9","0,0","12,7",04:23,"21,1",09:24,56.0,82.0,05:10,38.0,08:20
2022-04-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,4","0,0","14,3",05:15,"24,5",11:25,49.0,65.0,04:50,37.0,10:50
2022-04-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4","0,0","15,2",05:42,"25,6",10:55,62.0,78.0,Varias,39.0,10:50
2022-04-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,6","0,0","14,4",05:23,"20,9",10:17,69.0,81.0,05:20,54.0,10:10
2022-04-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,3","0,0","13,6",05:28,"19,0",14:03,75.0,87.0,23:20,58.0,09:20
2022-04-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,8","0,2","13,0",04:21,"18,6",14:28,73.0,88.0,02:20,52.0,14:30
2022-04-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,1","5,4","14,0",23:35,"16,2",15:17,74.0,90.0,Varias,64.0,02:10
2022-04-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,1","12,2","11,8",Varias,"14,4",18:23,84.0,89.0,06:30,78.0,18:20
2022-04-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,1","0,2","12,6",04:31,"19,6",10:45,58.0,86.0,23:59,44.0,11:00
2022-04-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","13,0","12,2",14:23,"16,9",10:45,70.0,91.0,05:40,52.0,17:10
2022-04-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,0","12,5",Varias,"23,1",14:27,56.0,75.0,Varias,41.0,14:20
2022-04-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,6","0,0","13,0",04:50,"20,1",14:07,67.0,80.0,23:10,52.0,14:00
2022-04-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,2","0,0","12,4",05:32,"22,0",14:32,58.0,87.0,05:20,38.0,14:20
2022-04-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,3","0,0","14,0",05:13,"20,6",09:45,55.0,80.0,23:59,43.0,12:50
2022-04-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,6","0,0","14,6",05:22,"20,5",14:40,61.0,80.0,00:00,51.0,14:10
2022-04-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,6","0,0","15,1",05:12,"24,0",12:04,57.0,72.0,06:00,43.0,12:10
2022-04-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","0,2","15,6",05:27,"21,9",14:02,66.0,79.0,05:30,53.0,13:50
2022-05-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,6","0,0","15,7",Varias,"21,5",14:40,68.0,82.0,05:40,52.0,15:10
2022-05-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,1","1,0","16,1",Varias,"20,1",12:27,66.0,79.0,07:40,57.0,15:50
2022-05-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,2","0,4","14,9",05:05,"19,5",13:43,77.0,87.0,23:59,64.0,00:50
2022-05-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,8","0,0","14,4",03:37,"19,3",12:25,74.0,87.0,00:00,65.0,11:10
2022-05-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,2","2,0","14,3",05:17,"22,2",10:06,68.0,83.0,05:30,49.0,10:00
2022-05-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,0","0,0","14,3",04:31,"21,7",08:19,52.0,78.0,03:10,41.0,12:30
2022-05-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,4","0,0","15,2",03:11,"23,6",10:08,58.0,80.0,21:50,40.0,09:50
2022-05-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","0,0","14,7",05:20,"22,8",11:34,57.0,80.0,22:20,44.0,11:40
2022-05-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,0","0,0","16,8",Varias,"23,2",08:33,62.0,77.0,Varias,44.0,08:40
2022-05-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,4","0,0","15,2",05:25,"23,5",15:45,52.0,77.0,03:20,38.0,14:40
2022-05-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,1","0,0","16,8",03:37,"23,4",10:55,61.0,82.0,01:50,47.0,10:50
2022-05-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","0,0","15,4",05:24,"23,0",11:52,69.0,83.0,21:10,53.0,08:20
2022-05-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,3","0,0","15,6",05:06,"21,0",13:06,73.0,86.0,23:10,56.0,06:40
2022-05-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,8","0,0","16,5",05:19,"25,0",11:49,58.0,84.0,00:50,44.0,16:30
2022-05-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,5","0,0","17,5",05:26,"25,5",15:33,67.0,79.0,Varias,45.0,10:20
2022-05-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,9","0,0","18,2",04:38,"25,6",08:54,64.0,88.0,22:10,33.0,07:50
2022-05-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,8","0,0","18,3",04:11,"23,3",16:22,79.0,89.0,Varias,68.0,08:10
2022-05-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,2","0,0","19,4",04:39,"27,0",12:23,73.0,90.0,Varias,56.0,15:50
2022-05-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,2","0,0","20,4",02:40,"24,0",12:43,81.0,91.0,Varias,64.0,23:30
2022-05-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,8","0,0","19,8",02:44,"25,7",10:41,69.0,88.0,Varias,53.0,08:00
2022-05-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","19,2",05:20,"30,7",15:11,49.0,89.0,01:50,20.0,15:20
2022-05-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,4","0,0","18,5",05:25,"32,3",12:36,46.0,81.0,22:40,14.0,11:00
2022-05-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,4","0,0","19,9",04:38,"24,9",14:06,73.0,82.0,Varias,63.0,00:30
2022-05-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","16,6","15,4",24:00,"22,1",08:37,73.0,90.0,19:30,61.0,11:40
2022-05-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,2","0,0","14,7",04:39,"21,8",16:55,62.0,88.0,04:10,44.0,17:30
2022-05-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,7","0,0","18,1",05:34,"25,3",09:53,45.0,59.0,19:50,33.0,13:50
2022-05-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,0","0,0","19,7",04:32,"26,4",Varias,50.0,64.0,Varias,46.0,08:00
2022-05-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,8","0,0","19,8",05:22,"27,7",08:50,60.0,82.0,23:59,42.0,08:40
2022-05-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,0","0,0","19,3",Varias,"24,7",09:22,67.0,87.0,04:00,52.0,23:59
2022-05-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,5","0,0","19,3",23:50,"23,7",10:48,59.0,65.0,Varias,45.0,20:40
2022-05-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0","0,0","17,9",05:31,"24,2",13:47,69.0,85.0,22:50,47.0,02:10
2022-06-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,4","0,0","19,1",04:09,"25,6",09:48,75.0,89.0,04:20,63.0,10:00
2022-06-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,3","0,0","19,2",04:14,"23,4",16:01,76.0,89.0,23:50,72.0,07:10
2022-06-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,8","0,0","19,7",00:20,"26,0",09:39,81.0,90.0,21:20,55.0,09:20
2022-06-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6","0,0","20,1",03:22,"25,0",16:52,81.0,90.0,05:10,67.0,16:30
2022-06-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,6","0,0","20,2",05:37,"26,9",15:31,72.0,88.0,23:00,56.0,15:30
2022-06-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,5","0,0","21,3",03:41,"27,7",11:48,67.0,85.0,Varias,52.0,Varias
2022-06-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,0","0,0","21,1",05:25,"27,0",11:53,72.0,81.0,05:10,62.0,16:00
2022-06-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2","0,0","21,3",22:05,"27,0",13:39,69.0,75.0,Varias,63.0,18:40
2022-06-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,0","0,0","20,4",05:24,"25,5",14:00,69.0,82.0,05:20,60.0,14:10
2022-06-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,7","0,0","20,3",04:23,"27,1",14:48,70.0,80.0,04:20,59.0,14:50
2022-06-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,9","0,0","20,9",05:22,"28,9",13:01,63.0,82.0,05:20,45.0,12:10
2022-06-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","0,0","21,8",05:20,"30,6",11:57,60.0,72.0,05:40,42.0,16:50
2022-06-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,4","0,0","23,2",04:51,"31,6",15:38,42.0,75.0,03:20,30.0,19:30
2022-06-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","22,4",04:34,"27,7",12:01,48.0,73.0,00:00,29.0,22:00
2022-06-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,0","23,8",23:36,"30,6",09:43,55.0,75.0,16:50,33.0,00:10
2022-06-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,1","0,0","22,8",Varias,"33,4",09:52,67.0,79.0,19:00,33.0,09:30
2022-06-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,9","0,0","25,9",04:44,"33,9",10:34,36.0,54.0,21:40,29.0,Varias
2022-06-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","23,8",20:52,"30,3",09:28,73.0,84.0,Varias,39.0,00:30
2022-06-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,9","0,0","23,5",02:05,"28,3",10:41,72.0,84.0,Varias,70.0,16:50
2022-06-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","0,0","23,7",04:34,"28,8",14:34,73.0,86.0,21:40,67.0,08:10
2022-06-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,7","3,4","22,0",23:57,"29,4",12:32,69.0,86.0,Varias,62.0,12:30
2022-06-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,4","21,9",00:03,"28,2",16:35,75.0,86.0,00:00,64.0,16:10
2022-06-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,8","0,0","23,2",04:18,"28,4",12:34,61.0,85.0,03:20,53.0,17:50
2022-06-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,1","0,0","21,8",04:24,"30,4",09:56,57.0,79.0,19:40,31.0,15:10
2022-06-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","21,7",04:35,"28,2",15:00,72.0,87.0,Varias,64.0,13:40
2022-06-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,2","0,0","23,1",Varias,"27,4",15:42,75.0,87.0,00:00,67.0,10:10
2022-06-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,5","0,0","22,9",04:13,"28,1",09:35,63.0,85.0,01:40,51.0,Varias
2022-06-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,7","0,0","21,4",05:22,"28,0",17:08,56.0,74.0,23:59,47.0,15:50
2022-06-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,8","0,0","21,2",05:25,"28,4",14:18,69.0,81.0,02:10,59.0,14:10
2022-06-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,6","0,0","22,1",05:37,"29,2",14:37,67.0,79.0,05:30,49.0,14:50
2022-07-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,0","0,0","21,5",05:34,"26,5",13:56,60.0,74.0,Varias,53.0,13:40
2022-07-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,0","0,0","20,9",05:28,"27,2",12:55,61.0,78.0,05:20,48.0,15:50
2022-07-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,2","0,0","21,9",05:31,"28,4",13:35,63.0,80.0,07:40,44.0,13:40
2022-07-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,5","0,0","22,4",05:33,"30,6",10:08,51.0,80.0,23:40,24.0,09:20
2022-07-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,4","1,6","23,6",Varias,"31,3",10:35,54.0,80.0,00:00,45.0,10:40
2022-07-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","0,4","23,4",05:47,"29,3",14:20,64.0,80.0,05:40,50.0,20:20
2022-07-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","0,0","22,7",05:22,"30,0",Varias,55.0,65.0,05:10,41.0,16:00
2022-07-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,0","0,0","22,9",05:23,"29,1",11:26,55.0,75.0,03:10,46.0,18:20
2022-07-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,0","0,0","22,1",05:34,"29,8",12:32,63.0,73.0,05:40,50.0,03:40
2022-07-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,8","0,0","23,0",05:26,"30,7",14:44,59.0,71.0,17:40,46.0,08:40
2022-07-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","0,0","23,6",05:27,"29,3",12:57,59.0,80.0,21:20,46.0,14:30
2022-07-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,0","0,0","22,9",05:26,"29,0",14:41,72.0,82.0,18:30,45.0,02:40
2022-07-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,6","0,0","23,9",05:37,"31,4",15:26,64.0,82.0,20:30,44.0,02:30
2022-07-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","24,3",05:32,"31,7",14:58,62.0,78.0,00:10,39.0,17:10
2022-07-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,0","0,0","23,7",05:29,"34,3",13:43,48.0,69.0,05:20,34.0,22:20
2022-07-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,4","0,0","24,9",05:34,"32,0",10:48,50.0,61.0,05:20,38.0,00:00
2022-07-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,2","0,0","25,0",05:27,"31,4",10:36,51.0,77.0,Varias,41.0,10:40
2022-07-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","24,1",05:32,"29,9",14:11,75.0,83.0,Varias,67.0,Varias
2022-07-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,3","0,0","24,1",04:20,"30,5",15:08,78.0,88.0,05:30,57.0,22:30
2022-07-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,,"0,0",,,,,69.0,,,,
2022-07-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,1","0,0","24,7",05:39,"31,5",14:14,64.0,76.0,06:10,53.0,14:00
2022-07-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,8","0,0","24,9",05:30,"32,7",11:32,56.0,80.0,23:59,47.0,10:10
2022-07-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,8","0,0","25,1",05:23,"30,5",14:50,74.0,84.0,Varias,67.0,Varias
2022-07-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,9","0,0","25,7",05:23,"32,1",15:38,67.0,88.0,05:30,54.0,15:30
2022-07-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,4","0,0","25,2",03:19,"29,5",13:54,70.0,79.0,08:40,57.0,04:20
2022-07-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,5","1,6","24,8",05:52,"30,2",11:42,63.0,78.0,Varias,50.0,09:10
2022-07-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","2,0","23,4",06:44,"29,0",16:31,72.0,85.0,Varias,62.0,17:20
2022-07-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,6","0,2","24,2",07:06,"31,1",12:33,71.0,88.0,06:30,57.0,12:10
2022-07-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,3","0,8","24,7",23:51,"29,9",11:15,73.0,81.0,06:10,59.0,16:00
2022-07-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,0","23,9",06:13,"30,4",13:28,58.0,75.0,01:20,44.0,13:20
2022-07-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,4","0,0","25,0",06:05,"31,9",11:37,57.0,76.0,06:00,43.0,14:00
2022-08-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,6","0,0","25,4",06:09,"33,8",13:33,50.0,75.0,06:10,37.0,Varias
2022-08-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"30,4","0,0","26,6",06:03,"34,2",10:57,60.0,68.0,06:00,45.0,15:50
2022-08-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,4","0,0","26,4",06:02,"32,3",16:28,56.0,66.0,10:10,45.0,20:50
2022-08-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,7","0,0","25,2",06:12,"32,2",10:12,61.0,79.0,23:50,52.0,10:20
2022-08-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,4","13,4","22,6",16:21,"32,1",12:45,71.0,85.0,16:40,52.0,15:30
2022-08-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","23,6",06:06,"32,5",13:55,57.0,74.0,21:20,42.0,11:00
2022-08-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,6","0,0","25,6",05:58,"31,7",11:30,56.0,71.0,00:30,46.0,18:30
2022-08-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,9","0,2","24,4",06:01,"31,4",11:55,56.0,72.0,Varias,45.0,09:40
2022-08-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","24,6",06:08,"31,3",14:16,63.0,78.0,19:20,45.0,23:50
2022-08-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,0","0,2","25,6",05:50,"32,5",09:42,56.0,65.0,Varias,40.0,08:50
2022-08-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,6","0,0","24,5",06:06,"32,6",14:03,59.0,70.0,Varias,40.0,14:00
2022-08-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,3","0,2","25,8",06:07,"32,8",16:14,68.0,76.0,06:00,55.0,00:50
2022-08-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,5","0,0","25,3",06:13,"31,7",09:11,74.0,82.0,18:10,49.0,08:30
2022-08-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"30,2","0,0","26,4",23:42,"34,1",13:31,51.0,81.0,00:00,30.0,09:40
2022-08-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,4","0,2","24,9",06:01,"29,9",09:40,61.0,71.0,00:00,51.0,08:30
2022-08-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,2","24,3",06:03,"30,2",13:51,71.0,82.0,20:50,63.0,Varias
2022-08-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,0","7,0","21,5",20:15,"30,5",13:56,61.0,85.0,20:20,53.0,13:50
2022-08-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,9","2,0","20,5",06:15,"27,3",13:43,63.0,82.0,Varias,48.0,11:10
2022-08-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,4","0,0","19,9",06:01,"28,8",15:28,56.0,74.0,04:40,43.0,10:10
2022-08-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","0,2","22,4",06:06,"30,1",12:47,61.0,74.0,06:10,47.0,12:50
2022-08-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,6","4,6","23,3",17:30,"29,8",13:45,77.0,86.0,Varias,62.0,13:40
2022-08-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,6","0,2","24,1",06:01,"29,2",15:12,70.0,83.0,06:40,59.0,12:10
2022-08-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,2","24,0",06:04,"30,1",12:56,66.0,81.0,06:00,56.0,15:20
2022-08-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","24,6",06:06,"31,5",12:47,69.0,84.0,05:50,51.0,12:30
2022-08-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,4","24,3",22:09,"30,0",14:32,71.0,79.0,18:20,53.0,19:30
2022-08-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,0","22,8",06:06,"31,5",11:00,60.0,72.0,05:50,42.0,10:30
2022-08-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,5","0,0","24,9",06:05,"30,1",14:14,70.0,76.0,06:10,57.0,Varias
2022-08-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,3","0,0","23,8",06:01,"30,8",14:04,66.0,75.0,05:40,55.0,13:30
2022-08-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,4","0,4","24,4",06:07,"30,4",15:56,68.0,79.0,06:10,52.0,09:00
2022-08-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,6","1,0","24,1",06:05,"31,1",13:46,72.0,80.0,21:30,63.0,15:10
2022-08-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2","29,4","19,6",17:04,"28,9",13:32,77.0,89.0,06:00,56.0,13:00
2022-09-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,2","0,2","20,2",06:10,"30,2",13:55,66.0,78.0,06:10,50.0,08:10
2022-09-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","23,5",06:09,"30,5",14:12,74.0,81.0,06:10,57.0,19:30
2022-09-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,0","0,0","23,5",02:51,"28,4",14:47,73.0,81.0,18:30,61.0,09:30
2022-09-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","0,0","23,5",05:59,"29,4",12:03,77.0,83.0,06:00,69.0,Varias
2022-09-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,0","24,6",06:05,"29,9",12:37,76.0,87.0,22:30,71.0,Varias
2022-09-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,5","0,0","24,3",06:03,"30,7",13:39,72.0,87.0,06:20,60.0,Varias
2022-09-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","0,0","23,0",05:59,"29,7",13:49,74.0,81.0,01:10,62.0,16:30
2022-09-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,3","0,0","24,1",06:04,"28,5",12:47,59.0,75.0,00:30,45.0,12:00
2022-09-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","22,3",06:07,"27,8",10:01,62.0,70.0,00:50,57.0,08:10
