fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2021-12-04,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,2","0,0","9,0",00:20,"17,5",13:00,32.0,"4,2","13,3",13:50,63,84,04:50,52,12:40
2021-12-05,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"9,8","0,0","7,1",23:59,"12,4",14:40,30.0,"3,1","17,5",09:20,57,69,07:10,44,21:30
2021-12-06,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,4","0,0","6,2",03:30,"14,7",15:00,99.0,"2,5","8,6",Varias,54,79,23:59,41,14:30
2021-12-07,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,2","0,0","7,1",07:20,"15,2",11:50,23.0,"3,6","8,3",Varias,81,90,Varias,61,Varias
2021-12-08,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,8","0,0","7,7",23:59,"14,0",00:30,30.0,"6,4","21,7",12:50,46,91,02:10,41,Varias
2021-12-09,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"9,2","0,0","6,4",06:00,"11,9",13:00,32.0,"4,2","12,8",06:30,62,81,23:59,50,13:10
2021-12-10,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,2","0,0","9,6",,"16,9",12:50,29.0,"6,7","18,9",06:30,61,86,02:40,50,Varias
2021-12-11,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,5","0,0","6,7",04:00,"14,3",12:00,10.0,"3,3","6,4",00:20,77,85,Varias,65,10:50
2021-12-12,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,1","0,0","9,2",05:00,"17,0",12:50,99.0,"1,9","5,3",14:50,76,89,Varias,61,13:10
2021-12-13,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,0","0,0","7,7",07:30,"16,3",13:20,20.0,"3,1","8,3",13:50,87,92,Varias,76,10:10
2021-12-14,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,8","0,0","6,7",07:40,"14,8",12:30,1.0,"1,9","5,6",08:40,90,93,17:50,78,11:00
2021-12-15,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,2","0,0","6,0",07:00,"16,4",12:40,35.0,"1,1","5,0",04:40,76,90,Varias,55,12:00
2021-12-16,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,8","0,0","7,0",05:50,"14,5",12:30,1.0,"1,9","5,6",07:40,84,93,23:59,69,11:10
2021-12-17,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,0","0,0","8,3",01:20,"13,7",11:40,9.0,"3,1","5,8",17:40,86,93,00:00,79,11:20
2021-12-18,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,2","0,0","6,3",07:10,"14,1",13:00,36.0,"2,2","5,3",03:30,87,92,Varias,72,11:40
2021-12-19,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"9,6","0,0","5,5",07:40,"13,6",12:00,23.0,"2,8","7,5",15:10,86,92,Varias,76,11:50
2021-12-20,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,6","0,0","6,0",07:00,"15,3",15:00,26.0,"1,9","10,0",11:40,68,85,00:00,54,12:40
2021-12-21,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,8","0,0","4,8",04:50,"12,9",12:00,35.0,"3,9","7,2",06:40,86,92,Varias,74,10:20
2021-12-22,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,4","0,2","9,6",Varias,"11,3",14:20,9.0,"1,9","5,3",14:50,91,95,Varias,89,06:10
2021-12-23,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,4","0,0","10,2",00:30,"14,5",15:00,25.0,"1,7","6,7",14:00,90,94,00:00,87,Varias
2021-12-24,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,8","0,1","12,5",06:10,"15,2",14:50,27.0,"1,9","7,5",12:50,89,93,Varias,86,Varias
2021-12-25,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"14,8","0,0","11,3",08:10,"18,4",14:20,99.0,"2,2","8,3",15:30,77,92,03:30,53,14:50
2021-12-26,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,8","0,0","10,2",07:40,"17,3",12:20,28.0,"2,5","7,2",18:50,74,86,Varias,60,12:10
2021-12-27,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,6","0,0","12,9",00:10,"20,4",11:30,32.0,"1,9","13,3",09:50,67,86,16:00,51,12:40
2021-12-28,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,4","0,0","14,8",01:10,"19,9",13:30,34.0,"3,6","11,9",09:00,60,69,Varias,53,13:20
2021-12-29,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,1","0,0","12,9",07:00,"21,3",15:00,27.0,"1,9","9,7",11:30,67,83,06:50,53,Varias
2021-12-30,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,4","0,0","12,9",Varias,"20,0",12:10,35.0,"1,7","6,4",00:40,78,90,19:40,57,14:30
2021-12-31,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,6","0,0","9,5",07:40,"17,7",12:20,35.0,"2,2","5,3",04:20,86,93,Varias,64,11:30
2022-01-01,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,9","0,0","7,7",06:50,"16,1",14:40,20.0,"2,5","5,8",12:30,90,94,00:00,64,10:00
2022-01-02,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,4","0,0","6,5",07:50,"14,3",11:40,20.0,"2,5","5,6",12:30,90,93,Varias,68,10:00
2022-01-03,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,7","0,0","8,2",07:10,"15,2",14:50,26.0,"2,5","7,5",15:10,88,93,Varias,70,10:10
2022-01-04,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,4","5,1","11,1",05:30,"19,7",14:20,26.0,"3,9","8,3",02:30,84,93,Varias,57,10:50
2022-01-05,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,3","0,8","6,9",23:59,"13,7",00:20,9.0,"0,8","14,7",01:40,75,93,00:00,57,13:10
2022-01-06,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,6","0,0","5,2",06:50,"12,1",14:10,33.0,"3,1","9,2",18:40,46,65,00:00,33,Varias
2022-01-07,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,4","0,0","4,8",07:30,"12,0",12:10,35.0,"2,2","6,7",01:30,55,61,18:30,42,12:40
2022-01-08,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,5","0,0","7,1",08:20,"13,9",15:10,32.0,"1,9","10,8",04:20,64,77,16:40,48,23:59
2022-01-09,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,6","0,0","9,9",07:50,"15,2",15:00,32.0,"3,9","15,3",11:10,66,83,23:30,47,00:10
2022-01-10,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,8","0,0","9,4",13:30,"12,1",02:30,10.0,"3,9","11,7",01:50,91,93,12:50,83,00:00
2022-01-11,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,1","0,0","7,0",07:40,"15,2",14:50,19.0,"2,5","9,7",22:00,87,93,03:30,76,23:30
2022-01-12,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"9,9","0,0","7,1",23:59,"12,7",13:40,10.0,"2,8","10,0",00:40,73,85,Varias,60,15:10
2022-01-13,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,4","0,0","4,3",07:00,"12,4",13:20,1.0,"1,9","5,6",08:10,76,89,04:10,59,11:30
2022-01-14,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,8","0,0","3,9",07:00,"13,6",12:40,1.0,"2,5","6,7",07:10,66,88,21:40,46,11:00
2022-01-15,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,2","0,0","6,4",07:00,"14,1",13:50,99.0,"2,8","7,2",01:40,44,85,00:00,33,13:20
2022-01-16,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,4","0,0","3,2",07:00,"13,5",13:00,2.0,"2,5","6,1",08:00,57,68,Varias,40,12:30
2022-01-17,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,6","0,0","5,6",03:40,"15,7",15:00,26.0,"2,2","6,4",14:50,53,67,Varias,36,14:50
2022-01-18,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"9,3","0,0","6,0",03:30,"12,6",12:10,9.0,"3,9","7,2",13:00,77,90,Varias,53,10:40
2022-01-19,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"9,0","0,0","5,5",07:30,"12,4",12:10,36.0,"2,2","5,3",07:50,83,91,Varias,72,11:20
2022-01-20,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"9,6","0,0","5,3",06:50,"13,8",12:50,22.0,"3,1","7,2",14:40,75,91,Varias,60,12:50
2022-01-21,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,6","0,0","5,7",04:10,"11,6",13:40,34.0,"2,8","8,1",09:40,71,83,Varias,64,Varias
2022-01-22,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,0","0,0","4,0",07:50,"12,0",14:10,32.0,"2,8","8,6",13:10,55,80,01:40,44,Varias
2022-01-23,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"7,9","0,0","3,5",07:00,"12,3",12:00,35.0,"3,1","5,8",02:10,75,89,Varias,59,10:50
2022-01-24,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,8","0,0","4,3",05:00,"13,4",12:50,35.0,"2,2","6,4",08:40,82,91,03:30,67,12:20
2022-01-25,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,7","0,0","4,4",07:20,"13,0",12:30,1.0,"2,5","5,3",02:10,85,92,Varias,63,11:20
2022-01-26,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"9,2","0,0","4,1",07:30,"14,4",15:00,20.0,"3,6","6,9",14:20,79,93,02:00,51,21:40
2022-01-27,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"9,6","0,0","4,4",06:50,"14,7",14:00,36.0,"2,5","5,8",06:40,80,92,Varias,43,11:00
2022-01-28,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,6","0,0","4,8",07:00,"18,3",15:30,3.0,"2,5","10,8",01:00,56,75,07:00,38,13:40
2022-01-29,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,0","0,0","7,5",07:30,"16,4",12:00,1.0,"2,8","5,6",01:40,62,81,20:20,45,10:30
2022-01-30,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,0","0,0","4,7",07:00,"17,4",14:10,34.0,"2,5","7,2",23:59,62,73,07:00,37,19:30
2022-01-31,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,4","0,0","7,7",06:10,"15,0",14:00,13.0,"1,9","7,8",14:40,78,92,Varias,42,00:00
2022-02-01,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,0","0,0","7,6",07:00,"14,3",12:40,35.0,"1,7","9,7",23:40,69,92,Varias,49,10:20
2022-02-02,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,8","0,0","9,8",07:50,"15,9",13:20,3.0,"1,7","7,8",00:50,79,92,17:40,55,00:00
2022-02-03,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,4","0,0","6,5",06:40,"16,4",15:00,99.0,"3,1","8,3",15:50,88,94,Varias,62,10:00
2022-02-04,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,8","0,0","8,3",06:50,"13,3",12:00,21.0,"3,1","7,2",13:50,89,93,Varias,73,09:20
2022-02-05,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,6","0,0","9,9",07:30,"15,2",13:50,8.0,"2,2","4,4",11:10,90,93,Varias,84,13:40
2022-02-06,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,0","0,0","9,1",08:00,"15,0",13:10,28.0,"2,2","8,6",11:20,57,92,02:00,43,12:40
2022-02-07,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,9","0,0","8,0",05:00,"17,8",13:30,32.0,"1,7","6,7",12:00,61,85,18:30,41,13:30
2022-02-08,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,8","0,0","8,4",06:00,"15,1",11:20,99.0,"3,9","7,5",Varias,84,92,21:30,65,10:10
2022-02-09,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,2","0,0","7,9",07:00,"14,5",11:30,21.0,"4,4","8,6",12:50,87,92,Varias,72,16:00
2022-02-10,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,0","0,0","6,0",07:00,"13,9",12:00,21.0,"2,8","7,2",14:00,87,91,Varias,68,10:50
2022-02-11,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,0","0,0","6,5",06:00,"15,5",12:40,20.0,"2,2","5,6",15:10,84,91,00:00,63,10:20
2022-02-12,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,6","0,6","10,4",23:59,"12,7",01:00,10.0,"2,2","7,8",10:10,84,91,Varias,75,15:40
2022-02-13,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,0","0,1","10,4",00:10,"15,5",12:50,24.0,"4,4","12,5",13:50,85,93,Varias,71,13:10
2022-02-14,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,8","0,0","10,5",23:59,"17,0",14:50,9.0,"6,4","13,6",18:00,74,93,Varias,37,14:30
2022-02-15,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,6","0,0","7,9",05:30,"17,2",14:20,33.0,"3,9","10,8",13:00,64,87,Varias,32,Varias
2022-02-16,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,6","0,0","8,9",04:40,"16,3",14:40,32.0,"2,2","10,0",13:50,66,92,19:50,51,11:20
2022-02-17,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,0","0,0","10,5",04:00,"19,6",12:50,22.0,"2,8","8,9",13:20,74,92,19:50,52,12:50
2022-02-18,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,7","0,0","9,7",06:50,"17,7",15:00,24.0,"3,6","10,8",15:50,89,94,Varias,57,16:00
2022-02-19,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,9","0,0","10,1",23:59,"13,7",11:30,35.0,"1,7","6,7",13:40,80,93,Varias,69,13:40
2022-02-20,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,3","0,0","7,9",06:50,"14,7",16:20,21.0,"3,6","8,3",14:20,74,82,00:00,46,20:00
2022-02-21,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,2","0,0","8,5",06:50,"17,9",16:10,8.0,"4,7","11,7",18:20,82,92,17:30,46,11:40
2022-02-22,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,0","0,0","9,8",06:30,"16,3",13:00,34.0,"2,8","11,7",09:30,62,87,Varias,44,11:00
2022-02-23,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,6","0,0","8,9",06:50,"16,2",11:00,24.0,"3,9","9,4",15:40,87,91,Varias,63,10:50
2022-02-24,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,1","0,0","10,8",06:40,"15,4",10:20,20.0,"3,3","9,7",12:40,90,93,Varias,78,14:00
2022-02-25,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,2","1,1","10,3",05:00,"14,2",11:40,99.0,"1,9","6,1",16:40,86,90,Varias,71,11:20
2022-02-26,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,8","0,0","9,4",05:30,"12,2",Varias,11.0,"3,9","11,7",08:50,66,92,Varias,45,10:50
2022-02-27,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,4","0,0","7,0",07:00,"13,8",10:40,20.0,"3,9","8,1",13:10,71,85,06:30,62,10:50
2022-02-28,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,4","0,0","10,5",04:00,"14,2",10:40,24.0,"3,6","8,9",17:20,76,84,Varias,69,Varias
2022-03-01,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,3","0,0","8,3",06:50,"16,3",10:30,11.0,"3,6","8,3",11:30,83,89,Varias,62,10:20
2022-03-02,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,3","0,6","9,1",05:00,"13,5",15:20,22.0,"3,1","7,5",14:00,91,93,Varias,86,Varias
2022-03-03,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,0","0,0","10,4",06:50,"15,5",11:20,22.0,"4,2","10,6",13:50,79,91,Varias,58,13:50
2022-03-04,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,4","0,0","9,2",06:20,"15,6",12:00,21.0,"3,3","7,8",15:10,86,92,18:40,65,23:59
2022-03-05,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,3","9,3","10,8",06:50,"15,8",10:10,35.0,"3,9","7,8",00:30,69,82,23:59,49,10:10
2022-03-06,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,6","0,4","8,8",05:50,"12,3",14:10,9.0,"1,7","5,6",17:40,81,93,Varias,65,13:30
2022-03-07,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,5","0,0","9,7",06:50,"13,3",15:10,9.0,"3,1","8,9",09:20,76,85,Varias,65,09:20
2022-03-08,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,2","1,5","8,0",06:30,"12,3",08:00,26.0,"2,8","5,8",18:20,88,93,Varias,74,00:00
2022-03-09,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,9","3,2","8,8",05:00,"15,0",13:40,24.0,"2,5","7,2",18:10,88,93,09:40,79,Varias
2022-03-10,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,6","0,0","9,3",03:50,"14,0",11:00,22.0,"4,4","10,3",12:30,91,92,Varias,86,13:40
2022-03-11,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,4","19,0","10,7",04:50,"14,2",11:10,9.0,"1,7","6,7",23:59,90,94,23:50,83,14:50
2022-03-12,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,6","17,0","10,4",23:59,"12,7",Varias,13.0,"2,8","16,7",02:20,91,95,Varias,88,Varias
2022-03-13,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,8","0,9","9,3",05:10,"16,3",15:50,9.0,"1,9","13,3",19:40,90,92,Varias,65,16:00
2022-03-14,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,6","0,0","11,3",01:20,"13,9",23:00,9.0,"11,9","18,1",17:20,90,92,Varias,69,02:20
2022-03-15,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,3","0,0","12,7",07:00,"13,9",01:00,8.0,"11,9","16,1",17:10,93,93,Varias,91,Varias
2022-03-16,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"14,2","0,0","12,9",02:00,"15,5",23:59,9.0,"9,7","15,3",16:20,91,93,Varias,67,23:50
2022-03-17,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"14,2","0,0","12,8",02:00,"15,5",00:10,9.0,"8,1","17,2",01:10,88,91,Varias,65,22:00
2022-03-18,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"14,4","0,8","13,0",23:30,"15,8",08:50,8.0,"7,2","16,7",08:50,70,89,02:20,56,19:40
2022-03-19,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,3","0,1","11,1",05:50,"13,5",02:00,8.0,"6,1","15,6",05:10,87,92,05:00,74,Varias
2022-03-20,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,4","0,6","10,8",02:00,"14,1",10:50,9.0,"4,7","8,9",08:30,92,94,Varias,81,00:00
2022-03-21,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,4","1,7","11,0",23:00,"13,9",13:20,8.0,"8,6","14,2",19:50,88,93,Varias,82,13:40
2022-03-22,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,5","3,0","9,7",06:50,"13,3",14:00,10.0,"7,8","13,3",09:00,78,93,07:10,64,13:40
2022-03-23,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,6","0,3","8,5",03:50,"12,8",15:40,10.0,"6,7","13,3",11:30,84,90,Varias,73,Varias
2022-03-24,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"11,4","0,0","9,7",02:50,"13,1",17:30,,"4,7",,,78,91,18:10,61,12:10
2022-03-25,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,6","0,0","11,1",05:50,"14,2",13:00,9.0,"7,2","13,9",14:10,76,92,18:30,57,13:10
2022-03-26,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,8","0,4","11,7",03:40,"13,8",14:30,9.0,"5,8","12,5",10:30,76,91,13:30,61,17:50
2022-03-27,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"14,6","0,0","11,6",01:40,"17,5",13:30,9.0,"3,9","8,3",02:20,73,89,20:00,50,08:40
2022-03-28,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,3","0,0","11,4",05:30,"19,2",12:10,36.0,"2,2","5,3",Varias,65,92,Varias,39,11:40
2022-03-29,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,0","1,1","11,7",05:00,"14,4",09:00,9.0,"5,6","13,3",18:20,81,93,Varias,61,07:40
2022-03-30,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,4","16,3","10,2",08:00,"14,6",14:00,4.0,"2,5","9,4",03:20,89,93,Varias,60,03:30
2022-03-31,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,6","2,2","10,4",17:40,"14,7",14:40,8.0,"2,2","9,7",16:50,89,93,Varias,81,Varias
2022-04-01,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,2","0,0","6,2",23:59,"14,3",14:20,29.0,"6,1","16,1",14:10,30,91,00:00,15,Varias
2022-04-02,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,1","0,0","4,3",05:40,"15,9",14:40,7.0,"5,8","15,8",16:50,54,71,Varias,25,15:00
2022-04-03,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"7,5","0,9","6,1",13:00,"8,9",09:40,11.0,"3,1","7,8",19:10,69,85,13:00,41,Varias
2022-04-04,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"8,5","0,0","4,3",05:00,"12,7",15:30,11.0,"5,6","13,3",18:00,62,85,01:10,45,13:20
2022-04-05,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"10,8","0,0","6,6",04:00,"14,9",14:40,34.0,"3,3","6,4",01:20,59,70,19:40,45,08:50
2022-04-06,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,1","0,0","9,8",06:20,"16,4",12:00,23.0,"3,9","8,6",18:10,68,90,22:50,48,14:10
2022-04-07,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,0",,"8,6",05:00,"23,4",13:30,24.0,"3,9","14,7",15:10,49,89,23:40,32,13:20
2022-04-08,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,7","0,0","12,9",03:00,"24,5",15:00,27.0,"3,6","13,9",19:40,58,89,00:40,29,15:10
2022-04-09,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,8","0,0","12,6",22:00,"19,0",00:10,14.0,"3,9","12,8",10:00,79,91,08:00,48,00:00
2022-04-10,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"14,1","0,0","12,2",23:59,"16,0",16:30,23.0,"3,6","10,3",16:40,77,93,23:30,67,11:00
2022-04-11,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,2","0,0","10,6",05:40,"15,9",11:30,9.0,"5,8","13,6",21:30,88,93,00:00,82,07:40
2022-04-12,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,6","0,4","12,9",10:40,"14,2",11:40,9.0,"9,2","17,2",02:40,91,94,18:40,87,05:50
2022-04-13,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,4","1,6","12,7",Varias,"14,1",22:00,9.0,"10,3","15,3",10:20,92,94,Varias,77,23:59
2022-04-14,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,6","0,0","12,5",04:20,"20,8",09:20,9.0,"4,4","14,7",14:20,66,89,Varias,39,08:10
2022-04-15,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,3","0,0","14,0",05:00,"22,6",10:30,99.0,"3,1","6,4",11:40,55,80,00:00,44,10:10
2022-04-16,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,6","0,0","14,4",23:59,"20,7",10:10,22.0,"3,6","7,8",11:10,77,91,Varias,64,10:00
2022-04-17,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,6","0,0","13,5",22:30,"19,8",08:40,12.0,"2,8","8,6",10:20,81,91,Varias,66,10:10
2022-04-18,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,2","0,0","12,3",05:30,"18,0",13:00,9.0,"1,7","5,6",10:00,83,93,23:10,66,00:40
2022-04-19,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"14,8","0,6","11,9",04:30,"17,7",15:00,3.0,"1,7","5,3",23:10,82,93,Varias,62,14:50
2022-04-20,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"14,2","3,6","13,2",23:59,"15,1",15:20,8.0,"11,7","18,3",11:00,88,94,20:00,78,02:20
2022-04-21,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"12,7","11,4","10,9",07:50,"14,5",18:50,9.0,"2,5","15,3",00:10,90,93,06:30,82,18:50
2022-04-22,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,6","0,1","12,4",04:00,"18,9",10:00,23.0,"4,4","12,2",16:10,71,93,23:00,53,11:10
2022-04-23,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,0","10,2","10,4",14:30,"15,7",11:50,26.0,"4,4","18,6",12:30,77,93,Varias,57,17:20
2022-04-24,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,8","0,0","11,7",00:50,"20,0",14:50,26.0,"3,6","12,2",16:30,64,88,Varias,51,16:00
2022-04-25,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,1","0,0","12,1",04:20,"18,1",11:00,20.0,"3,1","8,3",16:10,81,92,15:50,58,20:20
2022-04-26,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,1","0,0","11,5",05:00,"18,7",16:50,21.0,"3,1","8,3",14:40,75,91,09:20,60,17:20
2022-04-27,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,4","0,0","13,3",01:30,"19,4",12:10,20.0,"1,7","5,3",16:40,67,92,Varias,58,18:50
