id,code,date,longitude,latitude,ref_system,nuts0_id,nuts0_name,nuts3_id,nuts3_name,lau_id,lau_name,type,validation,category,ai value,larvae,bite_count,bite_location,bite_time,map_link,Fecha
8284006f-ee67-44f2-aa2f-d9d99575318f,GU06,2022-05-16 01:06:03.206244+00:00,2.160348370671272,41.3770775085057,WGS84,,,,,ES_08019,Barcelona,bite,0,bite,,,5.0,Inside a building,,https://map.mosquitoalert.com/8284006f-ee67-44f2-aa2f-d9d99575318f,2022-05-16
e59074db-9b20-43a1-bf88-65556a32d199,6f28,2021-05-27 09:33:47.011454+00:00,2.1490984,41.4331719,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/e59074db-9b20-43a1-bf88-65556a32d199,2021-05-27
88e06fb9-901c-4bf2-a6b5-2960cfd03edf,80SP,2022-06-01 09:47:59.823468+00:00,2.19111900776625,41.4244607402837,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,adult,1,other_species,,,,,,https://map.mosquitoalert.com/88e06fb9-901c-4bf2-a6b5-2960cfd03edf,2022-06-01
2f8c10b3-f27a-49f1-9edf-3709f9526d6c,3401,2022-05-04 08:23:10.006812+00:00,2.2037659,41.4197847,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/2f8c10b3-f27a-49f1-9edf-3709f9526d6c,2022-05-04
7795df4e-45e9-47ce-a63b-3c334f1326ae,as0w,2023-05-16 10:15:35.558650+00:00,2.1971392,41.4169307,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/7795df4e-45e9-47ce-a63b-3c334f1326ae,2023-05-16
2ca3eaa8-4c02-48a4-bce7-363c6530281b,4982,2024-10-11 05:56:02.289577+00:00,2.153285779058933,41.36953486388816,WGS84,,,,,ES_08019,Barcelona,bite,0,bite,,,2.0,Outdoors,Afternoon,https://map.mosquitoalert.com/2ca3eaa8-4c02-48a4-bce7-363c6530281b,2024-10-11
622e9da9-f062-4b5a-bc61-7d8b342e0bf4,OeXq,2021-05-11 10:21:30.551318+00:00,2.1936607,41.4120286,WGS84,,,,,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/622e9da9-f062-4b5a-bc61-7d8b342e0bf4,2021-05-11
f3b0e2be-c9b0-42d9-80d8-3b6f5f508cae,490r,2024-04-25 11:37:31.594349+00:00,2.1431259,41.4339579,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/f3b0e2be-c9b0-42d9-80d8-3b6f5f508cae,2024-04-25
0827f370-9d9d-462a-93c5-7f2169dd6c46,Z60F,2024-05-22 09:24:33.834160+00:00,2.166612669825554,41.41843617093241,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/0827f370-9d9d-462a-93c5-7f2169dd6c46,2024-05-22
0e428fc7-d50b-422f-a6b8-71170f6bdac2,3Ou1,2021-05-26 06:57:53.993857+00:00,2.1360796,41.4008245,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/0e428fc7-d50b-422f-a6b8-71170f6bdac2,2021-05-26
93b50482-c5d7-4889-a45f-16d9146d4b91,W52O,2021-04-28 07:47:03.537244+00:00,2.1787607,41.4186026,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/93b50482-c5d7-4889-a45f-16d9146d4b91,2021-04-28
f7ce553e-9b59-4906-b899-345061d3ea42,UBDW,2021-05-25 06:29:39.911791+00:00,2.17994710145753,41.4323285103735,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/f7ce553e-9b59-4906-b899-345061d3ea42,2021-05-25
400ac583-d1e6-496b-866e-9da1352424a6,r0hn,2023-05-05 07:24:31.706586+00:00,2.1411327,41.4308497,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/400ac583-d1e6-496b-866e-9da1352424a6,2023-05-05
b1fe9364-7663-417f-923b-587e357ff580,X734,2022-05-04 11:13:42.173315+00:00,2.2009782,41.4228085,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/b1fe9364-7663-417f-923b-587e357ff580,2022-05-04
5ccc68fb-0477-42da-a040-d07679d55423,3A20,2023-08-14 17:07:59.859284+00:00,2.1789528,41.4214722,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,adult,1,unidentified,,,,,,https://map.mosquitoalert.com/5ccc68fb-0477-42da-a040-d07679d55423,2023-08-14
61f56d38-c6aa-4d20-8c50-7642439b98da,5a14,2021-05-25 06:53:30.190583+00:00,2.1774057,41.435006,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/61f56d38-c6aa-4d20-8c50-7642439b98da,2021-05-25
e6ac29e4-8b51-4337-9e74-22f2498d890e,5628,2021-05-27 11:09:01.805810+00:00,2.1412235,41.4309132,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/e6ac29e4-8b51-4337-9e74-22f2498d890e,2021-05-27
2e9f9a4e-da5c-416d-b603-2de9d746a75e,265r,2024-04-25 11:10:29.905519+00:00,2.1439291,41.4335193,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/2e9f9a4e-da5c-416d-b603-2de9d746a75e,2024-04-25
3d0fd0d7-311c-4bbf-80b1-2c193eb99660,09S5,2024-04-25 11:58:09.851483+00:00,2.147899568080902,41.43356529454562,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/3d0fd0d7-311c-4bbf-80b1-2c193eb99660,2024-04-25
fe8b9b0a-ad8e-432c-9a9d-616971ee4ce0,2y81,2021-05-25 06:51:01.290192+00:00,2.1776577,41.4354137,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/fe8b9b0a-ad8e-432c-9a9d-616971ee4ce0,2021-05-25
ce0510b1-e38b-4bf7-bacd-0150433a834f,T8o6,2021-05-26 06:45:08.750283+00:00,2.13833544087181,41.4014087691991,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/ce0510b1-e38b-4bf7-bacd-0150433a834f,2021-05-26
d0f057cd-ec92-4cc4-b12f-bbcbb3681426,5614,2021-05-27 07:38:40.569181+00:00,2.1469546,41.4307975,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/d0f057cd-ec92-4cc4-b12f-bbcbb3681426,2021-05-27
d82928ed-1a02-483e-8148-c677338cf16f,D26A,2021-05-27 11:47:35.119563+00:00,2.1449642,41.4316841,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/d82928ed-1a02-483e-8148-c677338cf16f,2021-05-27
56cf8357-0fea-48f7-a9a9-d53b2dc65e93,JyE2,2022-05-04 10:55:19.300373+00:00,2.19919111579657,41.4225148778104,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/56cf8357-0fea-48f7-a9a9-d53b2dc65e93,2022-05-04
0d281b70-af90-4460-aecc-50e62d9cd06a,2266,2024-05-09 11:28:42.500640+00:00,2.197495624423027,41.42087216247281,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/0d281b70-af90-4460-aecc-50e62d9cd06a,2024-05-09
7bd1b45e-f5fc-4920-8622-291bc0e3fa78,4432,2022-05-04 10:32:22.438769+00:00,2.2029814,41.4229853,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/7bd1b45e-f5fc-4920-8622-291bc0e3fa78,2022-05-04
bbc71540-3281-4952-b05b-41971275d43f,pp69,2022-05-04 11:00:16.468567+00:00,2.19905734062195,41.423070736722,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/bbc71540-3281-4952-b05b-41971275d43f,2022-05-04
4f741e53-77c5-4d6c-9fc7-c50ead81c870,w7D2,2023-05-16 10:31:52.809362+00:00,2.1965,41.4176136,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/4f741e53-77c5-4d6c-9fc7-c50ead81c870,2023-05-16
62c18b95-4d8c-408f-ba99-3b970b34dbcd,006k,2021-05-25 06:58:05.371466+00:00,2.1768531,41.4348884,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/62c18b95-4d8c-408f-ba99-3b970b34dbcd,2021-05-25
6a58f96c-7fcc-4fe1-924e-dd6a7374d5a3,21x3,2024-04-25 11:18:53.290458+00:00,2.1429713,41.4331399,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/6a58f96c-7fcc-4fe1-924e-dd6a7374d5a3,2024-04-25
6776682c-5e4b-46c4-9953-d0a2ee6279ec,0k56,2024-04-25 11:14:56.657455+00:00,2.143808,41.4344074,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/6776682c-5e4b-46c4-9953-d0a2ee6279ec,2024-04-25
689a8d63-6f1a-4d2a-ade4-b50d8fcee0a5,4888,2024-04-25 12:17:08.012605+00:00,2.1494408,41.4340549,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/689a8d63-6f1a-4d2a-ade4-b50d8fcee0a5,2024-04-25
371a55fc-2b47-4e24-a6b0-2a2fa4e6843f,XtHL,2022-05-04 11:12:28.115139+00:00,2.2006305,41.4224631,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/371a55fc-2b47-4e24-a6b0-2a2fa4e6843f,2022-05-04
39c31349-c2ee-490f-a73d-30f70b35760b,1670,2022-05-04 08:19:57.980914+00:00,2.20588892698288,41.4219957198938,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/39c31349-c2ee-490f-a73d-30f70b35760b,2022-05-04
70a616dc-bfec-476d-8325-2e63c803c2f3,ee9d,2021-05-27 06:52:43.896959+00:00,2.1428486,41.4310381,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/70a616dc-bfec-476d-8325-2e63c803c2f3,2021-05-27
6fddca40-f520-4eb1-a412-51b3402ac5da,t76n,2021-05-25 07:39:23.848543+00:00,2.1776541,41.4325935,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/6fddca40-f520-4eb1-a412-51b3402ac5da,2021-05-25
5279232a-36ea-4d65-8b90-e250a27a83d4,210e,2021-10-28 22:02:23.275384+00:00,2.1912632,41.4148777,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,adult,0,unidentified,,,,,,https://map.mosquitoalert.com/5279232a-36ea-4d65-8b90-e250a27a83d4,2021-10-28
5eed36ad-2189-499b-9941-c78df2735dbf,axNz,2022-05-26 10:38:08.523115+00:00,2.1489686,41.4389242,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/5eed36ad-2189-499b-9941-c78df2735dbf,2022-05-26
daaa13aa-344c-45e8-a009-19a02b3cbf6d,s108,2024-04-25 11:36:42.206830+00:00,2.142086735039217,41.43237196430842,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/daaa13aa-344c-45e8-a009-19a02b3cbf6d,2024-04-25
94d65a11-1063-4739-a0a3-af1646437d59,6zHw,2024-05-09 08:56:46.336677+00:00,2.1663274,41.4120373,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/94d65a11-1063-4739-a0a3-af1646437d59,2024-05-09
c3cb024a-05e4-4629-ac07-63f71543d81b,5e91,2023-05-05 07:02:32.137864+00:00,2.1412698,41.4298035,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/c3cb024a-05e4-4629-ac07-63f71543d81b,2023-05-05
fdff3265-d36d-4e83-a69a-6f93a7ef7243,5965,2022-05-31 10:37:10.230587+00:00,2.1681526,41.4244357,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/fdff3265-d36d-4e83-a69a-6f93a7ef7243,2022-05-31
9d8f49a5-7518-47b3-9dc7-8af5d71eb05f,N4i1,2021-04-28 07:12:12.701080+00:00,2.1795153,41.4206006,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/9d8f49a5-7518-47b3-9dc7-8af5d71eb05f,2021-04-28
70790f77-7bf8-487e-aed8-de8d36edbced,5278,2021-04-30 09:30:49.272478+00:00,2.178498,41.4486688,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/70790f77-7bf8-487e-aed8-de8d36edbced,2021-04-30
74b27460-ee89-472f-a976-fae04b5e6690,69AW,2021-05-11 07:43:54.164309+00:00,2.1961522,41.4190813,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/74b27460-ee89-472f-a976-fae04b5e6690,2021-05-11
6fd39342-5424-4123-8222-c5313ef3e070,844S,2021-05-26 11:18:29.460333+00:00,2.19317805913875,41.4461854844424,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,adult,0,unidentified,,,,,,https://map.mosquitoalert.com/6fd39342-5424-4123-8222-c5313ef3e070,2021-05-26
f8bf3c79-0f2a-4123-9293-92e0b2a97504,pjKx,2021-05-19 08:06:23.460959+00:00,2.1955593,41.4153706,WGS84,,,,,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/f8bf3c79-0f2a-4123-9293-92e0b2a97504,2021-05-19
db4cbbc9-c718-4906-9c16-a90232b860d3,9sd7,2021-05-19 10:41:14.931116+00:00,2.1935289,41.4097594,WGS84,,,,,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/db4cbbc9-c718-4906-9c16-a90232b860d3,2021-05-19
3f27ee20-d553-4630-8a21-990f2c99f2cf,42sj,2021-04-28 07:20:13.503575+00:00,2.1788328,41.4195546,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/3f27ee20-d553-4630-8a21-990f2c99f2cf,2021-04-28
4a7834c4-493a-4363-b4ec-4c50c87b6895,h790,2021-04-28 07:35:06.642153+00:00,2.176802,41.4203738,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/4a7834c4-493a-4363-b4ec-4c50c87b6895,2021-04-28
6354fdc4-4e38-45b1-a127-d0a3e1292112,2420,2021-05-26 07:03:13.911717+00:00,2.1335786199343,41.3985953878108,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/6354fdc4-4e38-45b1-a127-d0a3e1292112,2021-05-26
bd8bc8d6-69de-4d15-83af-86f6ba070881,mh2o,2022-05-31 10:43:49.794269+00:00,2.1665044,41.4250711,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/bd8bc8d6-69de-4d15-83af-86f6ba070881,2022-05-31
366d5860-7887-4537-ab66-336e3343b0e7,0245,2022-05-31 07:58:29.189628+00:00,2.1762086,41.4322276,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/366d5860-7887-4537-ab66-336e3343b0e7,2022-05-31
e0d9c1e3-f976-4858-a8d8-5bddc2eca524,Z12w,2022-05-26 10:17:27.939667+00:00,2.1488612,41.434859,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/e0d9c1e3-f976-4858-a8d8-5bddc2eca524,2022-05-26
fac2eeaf-31ae-47da-bcd1-024b76088c00,4v28,2023-05-15 12:17:31.325985+00:00,2.1984827,41.447228,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/fac2eeaf-31ae-47da-bcd1-024b76088c00,2023-05-15
cbb7aa1f-d3de-4575-be9d-fbe853747aa5,GT0G,2021-05-27 06:46:39.839653+00:00,2.1431724,41.4314647,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/cbb7aa1f-d3de-4575-be9d-fbe853747aa5,2021-05-27
bdd1de49-7dfc-415b-9248-0c5f9291cb1b,0081,2021-05-26 06:45:21.166693+00:00,2.13955194986091,41.4004691967431,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/bdd1de49-7dfc-415b-9248-0c5f9291cb1b,2021-05-26
703efa6c-2de1-4e0f-a202-66acf18a5832,7og8,2022-06-02 11:59:24.935002+00:00,2.1900888,41.4430774,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/703efa6c-2de1-4e0f-a202-66acf18a5832,2022-06-02
db3c4631-d68d-4892-92e2-e30f7e549a69,5DB1,2022-05-31 10:32:16.579041+00:00,2.171046,41.425983,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/db3c4631-d68d-4892-92e2-e30f7e549a69,2022-05-31
92e8b9bf-3ba2-4a13-9a61-634df82a9833,194d,2023-05-09 11:21:32.835868+00:00,2.1431051,41.4315222,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/92e8b9bf-3ba2-4a13-9a61-634df82a9833,2023-05-09
615483a5-58cc-4f8d-9499-65ab28c04aa6,692w,2023-05-24 08:01:10.474104+00:00,2.16985815068409,41.4090764685272,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/615483a5-58cc-4f8d-9499-65ab28c04aa6,2023-05-24
e55cbeb3-21ef-4436-8553-fa857c8129ba,H58n,2023-04-27 07:33:15.432478+00:00,2.1754562,41.4313876,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/e55cbeb3-21ef-4436-8553-fa857c8129ba,2023-04-27
b82fa2e3-96bf-4336-bd74-e264214bec8c,qv7j,2023-05-09 11:20:44.358248+00:00,2.1429894,41.4313812,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/b82fa2e3-96bf-4336-bd74-e264214bec8c,2023-05-09
d520d1b7-6c9b-4e78-aa40-8f514f660ffc,qpJu,2021-05-26 07:04:11.700796+00:00,2.1360136,41.4002974,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/d520d1b7-6c9b-4e78-aa40-8f514f660ffc,2021-05-26
0673f8ae-f509-468b-a699-c6b2c5a01430,dHRy,2022-04-22 11:35:02.096286+00:00,2.1766606,41.448649,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/0673f8ae-f509-468b-a699-c6b2c5a01430,2022-04-22
d8c61f1c-e5ba-422b-8c28-ebf26531c6e9,FiK7,2021-05-27 07:14:15.050293+00:00,2.1431425,41.4339816,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/d8c61f1c-e5ba-422b-8c28-ebf26531c6e9,2021-05-27
24fc23b2-1508-47ea-891a-27a0225db590,zomm,2022-05-04 10:27:10.437650+00:00,2.2012421,41.4213852,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/24fc23b2-1508-47ea-891a-27a0225db590,2022-05-04
e06a3c60-4dc9-401d-a4a7-dfe489dd9eaa,BBJ8,2021-05-27 09:23:06.385221+00:00,2.1498492,41.4337775,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/e06a3c60-4dc9-401d-a4a7-dfe489dd9eaa,2021-05-27
9dd37c3c-8e28-41c8-be45-867d220ba468,61Aq,2023-04-27 07:14:21.821160+00:00,2.1755735,41.431867,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/9dd37c3c-8e28-41c8-be45-867d220ba468,2023-04-27
de14d969-10b5-4091-8d0f-fc7381956251,5Y15,2023-04-27 09:39:55.018640+00:00,2.1677012,41.4254561,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/de14d969-10b5-4091-8d0f-fc7381956251,2023-04-27
2065b4e9-7f09-44e6-b92e-18b9fc4d6f5d,k3G5,2023-05-15 11:47:57.409556+00:00,2.2000593,41.4478628,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/2065b4e9-7f09-44e6-b92e-18b9fc4d6f5d,2023-05-15
0bfa396a-a663-4b46-b9c2-5a73e511f7fe,8366,2024-04-25 11:09:18.677338+00:00,2.1440255,41.4337153,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/0bfa396a-a663-4b46-b9c2-5a73e511f7fe,2024-04-25
8174842e-c2d0-484c-9144-c5ea7984141e,ewpi,2022-05-04 07:45:02.668227+00:00,2.202591,41.4193531,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/8174842e-c2d0-484c-9144-c5ea7984141e,2022-05-04
8e2b2791-b738-42ac-baa5-2f4047b7bf2a,ZOh8,2022-05-04 10:42:33.736702+00:00,2.1983097,41.4226093,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/8e2b2791-b738-42ac-baa5-2f4047b7bf2a,2022-05-04
b570e225-bafe-4fc4-9e89-e711baa6c753,hUky,2021-04-26 11:58:57.673530+00:00,2.1766219,41.4173912,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/b570e225-bafe-4fc4-9e89-e711baa6c753,2021-04-26
742fd969-0e55-4666-b47c-18504153c20c,daRT,2021-05-26 06:46:17.242991+00:00,2.1387339,41.3991558,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/742fd969-0e55-4666-b47c-18504153c20c,2021-05-26
744059d2-b9a3-4e72-bbd0-73127ef1a43c,9w50,2021-05-25 07:03:43.380284+00:00,2.1756677,41.4339534,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/744059d2-b9a3-4e72-bbd0-73127ef1a43c,2021-05-25
4d897fa1-1f9c-454e-aa54-b33f360fbe0d,qgxD,2022-05-04 10:56:37.133692+00:00,2.2013714,41.4212888,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/4d897fa1-1f9c-454e-aa54-b33f360fbe0d,2022-05-04
67e8e52d-2234-4795-a0d4-f209780eed6b,YU1Y,2021-05-27 11:41:06.207821+00:00,2.1420727,41.4337197,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/67e8e52d-2234-4795-a0d4-f209780eed6b,2021-05-27
2dd12620-5772-4d3c-a74d-b3525366cffd,Gzwh,2023-04-27 09:47:43.908363+00:00,2.167962,41.4253827,WGS84,ES,España,ES511,Barcelona,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/2dd12620-5772-4d3c-a74d-b3525366cffd,2023-04-27
0a699eeb-98db-4772-ac59-fb5c9cb1ddb4,IBkH,2022-07-30 18:50:07.954517+00:00,2.1366758,41.3788045,WGS84,,,,,ES_08019,Barcelona,adult,1,mosquito_tiger_confirmed,,,,,,https://map.mosquitoalert.com/0a699eeb-98db-4772-ac59-fb5c9cb1ddb4,2022-07-30
80ec0037-c8ea-48b1-b545-1aec6a5794cc,1Nv4,2022-05-05 10:40:47.982049+00:00,2.205484,41.4190742,WGS84,,,,,ES_08019,Barcelona,site,1,storm_drain_dry,,,,,,https://map.mosquitoalert.com/80ec0037-c8ea-48b1-b545-1aec6a5794cc,2022-05-05
0152f6f9-11cd-40bc-8e0c-7498346e79fa,MCXE,2023-06-20 09:03:29.503843+00:00,2.160242088139057,41.3365857084035,WGS84,,,,,,,adult,0,unidentified,,,,,,https://map.mosquitoalert.com/0152f6f9-11cd-40bc-8e0c-7498346e79fa,2023-06-20
680a3086-7bab-4929-99c1-d7b003b00c0d,1598,2023-11-18 17:04:02.499683+00:00,2.162555158138275,41.4000065154886,WGS84,,,,,ES_08019,Barcelona,adult,0,unidentified,,,,,,https://map.mosquitoalert.com/680a3086-7bab-4929-99c1-d7b003b00c0d,2023-11-18
bc7ec428-29ba-4e44-a631-e257bdcb9c09,i6w3,2024-09-19 16:57:45.782919+00:00,2.15060067,41.37881087999999,WGS84,,,,,ES_08019,Barcelona,adult,1,mosquito_tiger_probable,,,,,,https://map.mosquitoalert.com/bc7ec428-29ba-4e44-a631-e257bdcb9c09,2024-09-19
adcfcdd4-31f4-4db2-abbb-b2e290133d3e,1g18,2023-10-29 09:05:45.575374+00:00,2.1261844,41.3796537,WGS84,,,,,ES_08019,Barcelona,adult,0,unidentified,,,,,,https://map.mosquitoalert.com/adcfcdd4-31f4-4db2-abbb-b2e290133d3e,2023-10-29
